date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:26%20GMT	https://directorist.com/theme/demo/direo/?p=2003	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/index0fad.html	(from https://directorist.com/theme/demo/direo/contact/)
18:26:29	0/-1	---M--	301	error ('')			http://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login.12a.delayed	(from https://directorist.com/theme/demo/direo/contact/)
18:26:29	2365/2365	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:26:26%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fcontact%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embedc15f	(from https://directorist.com/theme/demo/direo/contact/)
18:26:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:27%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/contact/)
18:26:30	2434/2434	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:26:27%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fabout%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed7645.json	(from https://directorist.com/theme/demo/direo/about/)
18:26:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:27%20GMT	https://directorist.com/theme/demo/direo/?p=2000	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/indexb3cc.html	(from https://directorist.com/theme/demo/direo/about/)
18:26:31	2554/2554	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:26:28%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fabout%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed3de2	(from https://directorist.com/theme/demo/direo/about/)
18:26:31	28436/28436	---M--	200	added ('OK')	image/png	etag:%226f14-594f0f9c23e91%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-illustration.png	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-illustration.png	(from https://directorist.com/theme/demo/direo/about/)
18:26:31	11450/11450	---M--	200	added ('OK')	image/png	etag:%222cba-594f0f9e1e424%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-img1.png	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-img1.png	(from https://directorist.com/theme/demo/direo/about/)
18:26:31	16012/16012	---M--	200	added ('OK')	image/png	etag:%223e8c-594f0f413fd03%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-img2.png	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/about-img2.png	(from https://directorist.com/theme/demo/direo/about/)
18:26:31	0/-1	---M--	301	error ('')			http://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login.131.delayed	(from https://directorist.com/theme/demo/direo/about/)
18:26:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:29%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/about/)
18:26:32	2260/2260	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:26:29%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Ffaq%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed29c9.json	(from https://directorist.com/theme/demo/direo/faq/)
18:26:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:29%20GMT	https://directorist.com/theme/demo/direo/?p=2001	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/index133c.html	(from https://directorist.com/theme/demo/direo/faq/)
18:26:33	0/-1	---M--	301	error ('')			http://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login.135.delayed	(from https://directorist.com/theme/demo/direo/faq/)
18:26:33	2345/2345	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:26:30%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Ffaq%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embedab85	(from https://directorist.com/theme/demo/direo/faq/)
18:26:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:30%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/faq/)
18:26:34	42621/42621	---M--	200	added ('OK')	image/jpeg	etag:%22a67d-594f0f8ef005f%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/12-670x413.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/12-670x413.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:34	42339/42339	---M--	200	added ('OK')	image/jpeg	etag:%22a563-594f0f8c23783%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-670x413.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-670x413.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:34	85072/85072	---M--	200	added ('OK')	image/jpeg	etag:%2214c50-594f0f8d4e8ad%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-670x413.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-670x413.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:34	90021/90021	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:31%20GMT	https://directorist.com/theme/demo/direo/author/demo/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author/demo/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:35	36868/36868	---M--	200	added ('OK')	image/jpeg	etag:%229004-594f0f859f412%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/6-670x413.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/6-670x413.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:35	77923/77923	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:33%20GMT	https://directorist.com/theme/demo/direo/category/technology/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/category/technology/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	93122/93122	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:33%20GMT	https://directorist.com/theme/demo/direo/exciting-new-technologies-business-communication-2/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/exciting-new-technologies-business-communication-2/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	94563/94563	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:33%20GMT	https://directorist.com/theme/demo/direo/global-automative-market-grows-to-600-billion-2/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/global-automative-market-grows-to-600-billion-2/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	3052/3052	---M--	200	added ('OK')	image/jpeg	etag:%22bec-594f14b3e16ef%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/6-100x100.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/6-100x100.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	4516/4516	---M--	200	added ('OK')	image/jpeg	etag:%2211a4-594f14b363367%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/7-100x100.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/7-100x100.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	94560/94560	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:33%20GMT	https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting-2/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting-2/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	4803/4803	---M--	200	added ('OK')	image/jpeg	etag:%2212c3-594f14b13847c%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-100x100.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-100x100.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:36	91547/91547	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:33%20GMT	https://directorist.com/theme/demo/direo/direo-adds-25-new-partners-in-europe/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/direo-adds-25-new-partners-in-europe/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	77853/77853	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:34%20GMT	https://directorist.com/theme/demo/direo/category/marketing/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/category/marketing/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	77885/77885	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:34%20GMT	https://directorist.com/theme/demo/direo/category/uncategorized/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/category/uncategorized/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	3846/3846	---M--	200	added ('OK')	image/jpeg	etag:%22f06-594f14b1b5864%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-100x100.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-100x100.jpg	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	0/-1	---M--	301	error ('')			http://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login.142.delayed	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	83897/83897	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/business/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/business/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:37	81830/81830	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/finance/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/finance/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:38	77833/77833	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/global/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/global/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/blog/)
18:26:38	83964/83964	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/industry-reports/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/industry-reports/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:38	77892/77892	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/marketing/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/marketing/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:38	77866/77866	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:26:35%20GMT	https://directorist.com/theme/demo/direo/tag/wordpress/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/tag/wordpress/index.html	(from https://directorist.com/theme/demo/direo/blog/)
18:26:39	2593/2593	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:26:36%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fhow-to-run-a-successful-business-meeting%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed476c.json	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:39	878/878	---MC-	200	added ('OK')	application/rss+xml	etag:%220e946d920d7a1e5cc757a8ed9a15a947%22	https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/feed/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/feed/index.html	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:36%20GMT	https://directorist.com/theme/demo/direo/?p=1921	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/index4dfd.html	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:39	2713/2713	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:26:36%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fhow-to-run-a-successful-business-meeting%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed6b08	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	61484/61484	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Nov%202019%2017:26:37%20GMT	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/05/c2.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/05/c2.jpg	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	145507/145507	---M--	200	added ('OK')	image/jpeg	etag:%2223863-58797384dfd80%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/04/sydney-opera-719780_1920-1024x683.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/04/sydney-opera-719780_1920-1024x683.jpg	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	12209/12209	---M--	200	added ('OK')	image/jpeg	etag:%222fb1-594f0f8d5bf85%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-223x136.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/11-223x136.jpg	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	7837/7837	---M--	200	added ('OK')	image/jpeg	etag:%221e9d-594f0f8c3068b%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-223x136.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/10-223x136.jpg	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	7392/7392	---M--	200	added ('OK')	image/jpeg	etag:%221ce0-594f0f8a7b659%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/9-223x136.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/9-223x136.jpg	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:40	0/-1	---M--	301	error ('')			http://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login.14b.delayed	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:26:38%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:41	2234/2234	---M-Z	200	added ('OK')	application/javascript	etag:%228ba-5879424cede80-gzip%22	https://directorist.com/theme/demo/direo/wp-includes/js/comment-reply.min.js?ver=5.2.4	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-includes/js/comment-reply.min4d2c.js	(from https://directorist.com/theme/demo/direo/how-to-run-a-successful-business-meeting/)
18:26:41	6979/6979	---M--	200	added ('OK')	image/jpeg	etag:%221b43-594f1067a4a8e%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/pennant-1-300x300.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/pennant-1-300x300.jpg	(from https://directorist.com/theme/demo/direo/products/)
